instant,dteday,season,yr,mnth,hr,holiday,weather,temp,humidity,windspeed,weekdayname,workday,usertype,numrentals
13061,7/3/2012,summer,2012,7,9,no,clear,45.6,49,11,Tuesday,yes,registered,226
13062,7/3/2012,summer,2012,7,10,no,clear,46.5,43,15,Tuesday,yes,casual,56
13062,7/3/2012,summer,2012,7,10,no,clear,46.5,43,15,Tuesday,yes,registered,153
13063,7/3/2012,summer,2012,7,11,no,clear,48.4,34,13,Tuesday,yes,casual,66
13063,7/3/2012,summer,2012,7,11,no,clear,48.4,34,13,Tuesday,yes,registered,151
13064,7/3/2012,summer,2012,7,12,no,clear,49.4,28,13,Tuesday,yes,casual,74
13064,7/3/2012,summer,2012,7,12,no,clear,49.4,28,13,Tuesday,yes,registered,198
13065,7/3/2012,summer,2012,7,13,no,clear,50.3,25,9,Tuesday,yes,casual,80
13065,7/3/2012,summer,2012,7,13,no,clear,50.3,25,9,Tuesday,yes,registered,203
13066,7/3/2012,summer,2012,7,14,no,clear,50.3,25,13,Tuesday,yes,casual,69
13066,7/3/2012,summer,2012,7,14,no,clear,50.3,25,13,Tuesday,yes,registered,241
13067,7/3/2012,summer,2012,7,15,no,misty,50.3,24,0,Tuesday,yes,casual,71
13067,7/3/2012,summer,2012,7,15,no,misty,50.3,24,0,Tuesday,yes,registered,330
13068,7/3/2012,summer,2012,7,16,no,misty,50.3,24,13,Tuesday,yes,casual,90
13068,7/3/2012,summer,2012,7,16,no,misty,50.3,24,13,Tuesday,yes,registered,437
13069,7/3/2012,summer,2012,7,17,no,misty,48.4,30,11,Tuesday,yes,casual,102
13069,7/3/2012,summer,2012,7,17,no,misty,48.4,30,11,Tuesday,yes,registered,620
13070,7/3/2012,summer,2012,7,18,no,misty,48.4,30,0,Tuesday,yes,casual,85
13070,7/3/2012,summer,2012,7,18,no,misty,48.4,30,0,Tuesday,yes,registered,542
13071,7/3/2012,summer,2012,7,19,no,misty,47.5,36,9,Tuesday,yes,casual,66
13071,7/3/2012,summer,2012,7,19,no,misty,47.5,36,9,Tuesday,yes,registered,431
13072,7/3/2012,summer,2012,7,20,no,light rain,43.7,55,33,Tuesday,yes,casual,80
13072,7/3/2012,summer,2012,7,20,no,light rain,43.7,55,33,Tuesday,yes,registered,296
13073,7/3/2012,summer,2012,7,21,no,misty,40.9,70,19,Tuesday,yes,casual,36
13073,7/3/2012,summer,2012,7,21,no,misty,40.9,70,19,Tuesday,yes,registered,160
13074,7/3/2012,summer,2012,7,22,no,clear,40,79,13,Tuesday,yes,casual,26
13074,7/3/2012,summer,2012,7,22,no,clear,40,79,13,Tuesday,yes,registered,151
13075,7/3/2012,summer,2012,7,23,no,clear,39,83,0,Tuesday,yes,casual,19
13075,7/3/2012,summer,2012,7,23,no,clear,39,83,0,Tuesday,yes,registered,152
13076,7/4/2012,summer,2012,7,0,yes,clear,40,79,6,Wednesday,no,casual,19
13076,7/4/2012,summer,2012,7,0,yes,clear,40,79,6,Wednesday,no,registered,140
13077,7/4/2012,summer,2012,7,1,yes,clear,40,74,0,Wednesday,no,casual,27
13077,7/4/2012,summer,2012,7,1,yes,clear,40,74,0,Wednesday,no,registered,96
13078,7/4/2012,summer,2012,7,2,yes,clear,39,83,9,Wednesday,no,casual,27
13078,7/4/2012,summer,2012,7,2,yes,clear,39,83,9,Wednesday,no,registered,66
13079,7/4/2012,summer,2012,7,3,yes,clear,40,74,13,Wednesday,no,casual,9
13079,7/4/2012,summer,2012,7,3,yes,clear,40,74,13,Wednesday,no,registered,23
13080,7/4/2012,summer,2012,7,4,yes,clear,40,69,17,Wednesday,no,casual,5
13080,7/4/2012,summer,2012,7,4,yes,clear,40,69,17,Wednesday,no,registered,11
13081,7/4/2012,summer,2012,7,5,yes,clear,39,69,0,Wednesday,no,casual,5
13081,7/4/2012,summer,2012,7,5,yes,clear,39,69,0,Wednesday,no,registered,14
13082,7/4/2012,summer,2012,7,6,yes,clear,39,69,0,Wednesday,no,casual,9
13082,7/4/2012,summer,2012,7,6,yes,clear,39,69,0,Wednesday,no,registered,23
13083,7/4/2012,summer,2012,7,7,yes,clear,40,65,0,Wednesday,no,casual,10
13083,7/4/2012,summer,2012,7,7,yes,clear,40,65,0,Wednesday,no,registered,62
13084,7/4/2012,summer,2012,7,8,yes,clear,40.9,61,7,Wednesday,no,casual,43
13084,7/4/2012,summer,2012,7,8,yes,clear,40.9,61,7,Wednesday,no,registered,110
13085,7/4/2012,summer,2012,7,9,yes,clear,43.7,52,0,Wednesday,no,casual,90
13085,7/4/2012,summer,2012,7,9,yes,clear,43.7,52,0,Wednesday,no,registered,203
13086,7/4/2012,summer,2012,7,10,yes,clear,45.6,46,0,Wednesday,no,casual,143
13086,7/4/2012,summer,2012,7,10,yes,clear,45.6,46,0,Wednesday,no,registered,304
13087,7/4/2012,summer,2012,7,11,yes,clear,46.5,46,9,Wednesday,no,casual,164
13087,7/4/2012,summer,2012,7,11,yes,clear,46.5,46,9,Wednesday,no,registered,321
13088,7/4/2012,summer,2012,7,12,yes,clear,48.4,41,15,Wednesday,no,casual,164
13088,7/4/2012,summer,2012,7,12,yes,clear,48.4,41,15,Wednesday,no,registered,330
13089,7/4/2012,summer,2012,7,13,yes,clear,50.3,35,0,Wednesday,no,casual,177
13089,7/4/2012,summer,2012,7,13,yes,clear,50.3,35,0,Wednesday,no,registered,322
13090,7/4/2012,summer,2012,7,14,yes,clear,50.3,37,11,Wednesday,no,casual,190
13090,7/4/2012,summer,2012,7,14,yes,clear,50.3,37,11,Wednesday,no,registered,357
13091,7/4/2012,summer,2012,7,15,yes,clear,51.2,35,20,Wednesday,no,casual,155
13091,7/4/2012,summer,2012,7,15,yes,clear,51.2,35,20,Wednesday,no,registered,299
13092,7/4/2012,summer,2012,7,16,yes,clear,51.2,35,17,Wednesday,no,casual,163
13092,7/4/2012,summer,2012,7,16,yes,clear,51.2,35,17,Wednesday,no,registered,226
13093,7/4/2012,summer,2012,7,17,yes,clear,51.2,35,20,Wednesday,no,casual,161
13093,7/4/2012,summer,2012,7,17,yes,clear,51.2,35,20,Wednesday,no,registered,253
13094,7/4/2012,summer,2012,7,18,yes,clear,50.3,42,13,Wednesday,no,casual,159
13094,7/4/2012,summer,2012,7,18,yes,clear,50.3,42,13,Wednesday,no,registered,271
13095,7/4/2012,summer,2012,7,19,yes,clear,48.4,47,15,Wednesday,no,casual,177
13095,7/4/2012,summer,2012,7,19,yes,clear,48.4,47,15,Wednesday,no,registered,255
13096,7/4/2012,summer,2012,7,20,yes,clear,48.4,47,15,Wednesday,no,casual,237
13096,7/4/2012,summer,2012,7,20,yes,clear,48.4,47,15,Wednesday,no,registered,314
13097,7/4/2012,summer,2012,7,21,yes,clear,47.5,53,9,Wednesday,no,casual,222
13097,7/4/2012,summer,2012,7,21,yes,clear,47.5,53,9,Wednesday,no,registered,362
13098,7/4/2012,summer,2012,7,22,yes,clear,46.5,56,15,Wednesday,no,casual,175
13098,7/4/2012,summer,2012,7,22,yes,clear,46.5,56,15,Wednesday,no,registered,327
13099,7/4/2012,summer,2012,7,23,yes,misty,44.7,43,6,Wednesday,no,casual,31
13099,7/4/2012,summer,2012,7,23,yes,misty,44.7,43,6,Wednesday,no,registered,152
13100,7/5/2012,summer,2012,7,0,no,clear,42.8,51,7,Thursday,yes,casual,17
13100,7/5/2012,summer,2012,7,0,no,clear,42.8,51,7,Thursday,yes,registered,71
13101,7/5/2012,summer,2012,7,1,no,clear,42.8,51,19,Thursday,yes,casual,6
13101,7/5/2012,summer,2012,7,1,no,clear,42.8,51,19,Thursday,yes,registered,24
13102,7/5/2012,summer,2012,7,2,no,clear,42.8,51,0,Thursday,yes,casual,4
13102,7/5/2012,summer,2012,7,2,no,clear,42.8,51,0,Thursday,yes,registered,14
13103,7/5/2012,summer,2012,7,3,no,clear,41.8,54,13,Thursday,yes,casual,2
13103,7/5/2012,summer,2012,7,3,no,clear,41.8,54,13,Thursday,yes,registered,5
13104,7/5/2012,summer,2012,7,4,no,clear,41.8,58,0,Thursday,yes,casual,0
13104,7/5/2012,summer,2012,7,4,no,clear,41.8,58,0,Thursday,yes,registered,7
13105,7/5/2012,summer,2012,7,5,no,clear,41.8,62,0,Thursday,yes,casual,1
13105,7/5/2012,summer,2012,7,5,no,clear,41.8,62,0,Thursday,yes,registered,28
13106,7/5/2012,summer,2012,7,6,no,clear,41.8,58,0,Thursday,yes,casual,3
13106,7/5/2012,summer,2012,7,6,no,clear,41.8,58,0,Thursday,yes,registered,130
13107,7/5/2012,summer,2012,7,7,no,clear,43.7,55,0,Thursday,yes,casual,27
13107,7/5/2012,summer,2012,7,7,no,clear,43.7,55,0,Thursday,yes,registered,316
13108,7/5/2012,summer,2012,7,8,no,clear,45.6,49,9,Thursday,yes,casual,36
13108,7/5/2012,summer,2012,7,8,no,clear,45.6,49,9,Thursday,yes,registered,514
13109,7/5/2012,summer,2012,7,9,no,clear,47.5,49,20,Thursday,yes,casual,47
13109,7/5/2012,summer,2012,7,9,no,clear,47.5,49,20,Thursday,yes,registered,246
13110,7/5/2012,summer,2012,7,10,no,clear,48.4,44,24,Thursday,yes,casual,69
13110,7/5/2012,summer,2012,7,10,no,clear,48.4,44,24,Thursday,yes,registered,117
13111,7/5/2012,summer,2012,7,11,no,clear,50.3,35,20,Thursday,yes,casual,107
13111,7/5/2012,summer,2012,7,11,no,clear,50.3,35,20,Thursday,yes,registered,137
13112,7/5/2012,summer,2012,7,12,no,clear,50.3,35,24,Thursday,yes,casual,88
13112,7/5/2012,summer,2012,7,12,no,clear,50.3,35,24,Thursday,yes,registered,188
13113,7/5/2012,summer,2012,7,13,no,clear,51.2,33,15,Thursday,yes,casual,129
13113,7/5/2012,summer,2012,7,13,no,clear,51.2,33,15,Thursday,yes,registered,181
13114,7/5/2012,summer,2012,7,14,no,clear,51.2,33,22,Thursday,yes,casual,87
13114,7/5/2012,summer,2012,7,14,no,clear,51.2,33,22,Thursday,yes,registered,154
13115,7/5/2012,summer,2012,7,15,no,clear,51.2,33,24,Thursday,yes,casual,71
13115,7/5/2012,summer,2012,7,15,no,clear,51.2,33,24,Thursday,yes,registered,183
13116,7/5/2012,summer,2012,7,16,no,clear,51.2,33,17,Thursday,yes,casual,109
13116,7/5/2012,summer,2012,7,16,no,clear,51.2,33,17,Thursday,yes,registered,324
13117,7/5/2012,summer,2012,7,17,no,clear,51.2,35,11,Thursday,yes,casual,114
13117,7/5/2012,summer,2012,7,17,no,clear,51.2,35,11,Thursday,yes,registered,575
13118,7/5/2012,summer,2012,7,18,no,misty,50.3,39,22,Thursday,yes,casual,96
13118,7/5/2012,summer,2012,7,18,no,misty,50.3,39,22,Thursday,yes,registered,511
13119,7/5/2012,summer,2012,7,19,no,misty,49.4,39,17,Thursday,yes,casual,128
13119,7/5/2012,summer,2012,7,19,no,misty,49.4,39,17,Thursday,yes,registered,375
13120,7/5/2012,summer,2012,7,20,no,misty,48.4,41,15,Thursday,yes,casual,78
13120,7/5/2012,summer,2012,7,20,no,misty,48.4,41,15,Thursday,yes,registered,243
13121,7/5/2012,summer,2012,7,21,no,clear,47.5,47,13,Thursday,yes,casual,91
13121,7/5/2012,summer,2012,7,21,no,clear,47.5,47,13,Thursday,yes,registered,232
13122,7/5/2012,summer,2012,7,22,no,clear,46.5,59,9,Thursday,yes,casual,63
13122,7/5/2012,summer,2012,7,22,no,clear,46.5,59,9,Thursday,yes,registered,162
13123,7/5/2012,summer,2012,7,23,no,clear,45.6,55,11,Thursday,yes,casual,32
13123,7/5/2012,summer,2012,7,23,no,clear,45.6,55,11,Thursday,yes,registered,99
13124,7/6/2012,summer,2012,7,0,no,clear,44.7,62,9,Friday,yes,casual,39
13124,7/6/2012,summer,2012,7,0,no,clear,44.7,62,9,Friday,yes,registered,63
13125,7/6/2012,summer,2012,7,1,no,clear,44.7,55,15,Friday,yes,casual,7
13125,7/6/2012,summer,2012,7,1,no,clear,44.7,55,15,Friday,yes,registered,22
13126,7/6/2012,summer,2012,7,2,no,clear,43.7,62,9,Friday,yes,casual,4
13126,7/6/2012,summer,2012,7,2,no,clear,43.7,62,9,Friday,yes,registered,13
13127,7/6/2012,summer,2012,7,3,no,misty,42.8,70,13,Friday,yes,casual,1
13127,7/6/2012,summer,2012,7,3,no,misty,42.8,70,13,Friday,yes,registered,6
13128,7/6/2012,summer,2012,7,4,no,clear,42.8,66,15,Friday,yes,casual,2
13128,7/6/2012,summer,2012,7,4,no,clear,42.8,66,15,Friday,yes,registered,4
13129,7/6/2012,summer,2012,7,5,no,clear,42.8,66,13,Friday,yes,casual,4
13129,7/6/2012,summer,2012,7,5,no,clear,42.8,66,13,Friday,yes,registered,31
13130,7/6/2012,summer,2012,7,6,no,clear,42.8,66,13,Friday,yes,casual,4
13130,7/6/2012,summer,2012,7,6,no,clear,42.8,66,13,Friday,yes,registered,127
13131,7/6/2012,summer,2012,7,7,no,clear,44.7,46,9,Friday,yes,casual,20
13131,7/6/2012,summer,2012,7,7,no,clear,44.7,46,9,Friday,yes,registered,333
13132,7/6/2012,summer,2012,7,8,no,clear,45.6,41,11,Friday,yes,casual,28
13132,7/6/2012,summer,2012,7,8,no,clear,45.6,41,11,Friday,yes,registered,557
13133,7/6/2012,summer,2012,7,9,no,clear,46.5,36,9,Friday,yes,casual,55
13133,7/6/2012,summer,2012,7,9,no,clear,46.5,36,9,Friday,yes,registered,249
13134,7/6/2012,summer,2012,7,10,no,clear,48.4,30,0,Friday,yes,casual,80
13134,7/6/2012,summer,2012,7,10,no,clear,48.4,30,0,Friday,yes,registered,130
13135,7/6/2012,summer,2012,7,11,no,clear,47.5,32,6,Friday,yes,casual,92
13135,7/6/2012,summer,2012,7,11,no,clear,47.5,32,6,Friday,yes,registered,141
13136,7/6/2012,summer,2012,7,12,no,clear,49.4,28,7,Friday,yes,casual,111
13136,7/6/2012,summer,2012,7,12,no,clear,49.4,28,7,Friday,yes,registered,220
13137,7/6/2012,summer,2012,7,13,no,clear,50.3,27,7,Friday,yes,casual,99
13137,7/6/2012,summer,2012,7,13,no,clear,50.3,27,7,Friday,yes,registered,194
13138,7/6/2012,summer,2012,7,14,no,clear,50.3,31,11,Friday,yes,casual,91
13138,7/6/2012,summer,2012,7,14,no,clear,50.3,31,11,Friday,yes,registered,184
13139,7/6/2012,summer,2012,7,15,no,clear,51.2,29,13,Friday,yes,casual,79
13139,7/6/2012,summer,2012,7,15,no,clear,51.2,29,13,Friday,yes,registered,206
13140,7/6/2012,summer,2012,7,16,no,clear,51.2,29,7,Friday,yes,casual,69
13140,7/6/2012,summer,2012,7,16,no,clear,51.2,29,7,Friday,yes,registered,300
13141,7/6/2012,summer,2012,7,17,no,clear,51.2,29,0,Friday,yes,casual,90
13141,7/6/2012,summer,2012,7,17,no,clear,51.2,29,0,Friday,yes,registered,486
13142,7/6/2012,summer,2012,7,18,no,clear,50.3,33,17,Friday,yes,casual,106
13142,7/6/2012,summer,2012,7,18,no,clear,50.3,33,17,Friday,yes,registered,454
13143,7/6/2012,summer,2012,7,19,no,clear,49.4,35,15,Friday,yes,casual,112
13143,7/6/2012,summer,2012,7,19,no,clear,49.4,35,15,Friday,yes,registered,306
13144,7/6/2012,summer,2012,7,20,no,clear,48.4,39,7,Friday,yes,casual,91
13144,7/6/2012,summer,2012,7,20,no,clear,48.4,39,7,Friday,yes,registered,245
13145,7/6/2012,summer,2012,7,21,no,clear,46.5,52,9,Friday,yes,casual,77
13145,7/6/2012,summer,2012,7,21,no,clear,46.5,52,9,Friday,yes,registered,223
13146,7/6/2012,summer,2012,7,22,no,clear,45.6,55,13,Friday,yes,casual,78
13146,7/6/2012,summer,2012,7,22,no,clear,45.6,55,13,Friday,yes,registered,210
13147,7/6/2012,summer,2012,7,23,no,clear,45.6,63,7,Friday,yes,casual,27
13147,7/6/2012,summer,2012,7,23,no,clear,45.6,63,7,Friday,yes,registered,137
13148,7/7/2012,summer,2012,7,0,no,clear,44.7,66,9,Saturday,no,casual,35
13148,7/7/2012,summer,2012,7,0,no,clear,44.7,66,9,Saturday,no,registered,115
13149,7/7/2012,summer,2012,7,1,no,clear,43.7,70,11,Saturday,no,casual,16
13149,7/7/2012,summer,2012,7,1,no,clear,43.7,70,11,Saturday,no,registered,55
13150,7/7/2012,summer,2012,7,2,no,clear,43.7,72,11,Saturday,no,casual,11
13150,7/7/2012,summer,2012,7,2,no,clear,43.7,72,11,Saturday,no,registered,47
13151,7/7/2012,summer,2012,7,3,no,clear,42.8,74,9,Saturday,no,casual,12
13151,7/7/2012,summer,2012,7,3,no,clear,42.8,74,9,Saturday,no,registered,19
13152,7/7/2012,summer,2012,7,4,no,clear,42.8,74,11,Saturday,no,casual,3
13152,7/7/2012,summer,2012,7,4,no,clear,42.8,74,11,Saturday,no,registered,13
13153,7/7/2012,summer,2012,7,5,no,clear,42.8,74,13,Saturday,no,casual,2
13153,7/7/2012,summer,2012,7,5,no,clear,42.8,74,13,Saturday,no,registered,12
13154,7/7/2012,summer,2012,7,6,no,clear,42.8,74,7,Saturday,no,casual,4
13154,7/7/2012,summer,2012,7,6,no,clear,42.8,74,7,Saturday,no,registered,27
13155,7/7/2012,summer,2012,7,7,no,clear,44.7,66,7,Saturday,no,casual,8
13155,7/7/2012,summer,2012,7,7,no,clear,44.7,66,7,Saturday,no,registered,63
13156,7/7/2012,summer,2012,7,8,no,clear,46.5,63,13,Saturday,no,casual,32
13156,7/7/2012,summer,2012,7,8,no,clear,46.5,63,13,Saturday,no,registered,120
13157,7/7/2012,summer,2012,7,9,no,clear,47.5,59,11,Saturday,no,casual,69
13157,7/7/2012,summer,2012,7,9,no,clear,47.5,59,11,Saturday,no,registered,187
13158,7/7/2012,summer,2012,7,10,no,clear,51.2,37,15,Saturday,no,casual,100
13158,7/7/2012,summer,2012,7,10,no,clear,51.2,37,15,Saturday,no,registered,225
13159,7/7/2012,summer,2012,7,11,no,clear,52.2,38,13,Saturday,no,casual,122
13159,7/7/2012,summer,2012,7,11,no,clear,52.2,38,13,Saturday,no,registered,245
13160,7/7/2012,summer,2012,7,12,no,clear,53.1,31,24,Saturday,no,casual,124
13160,7/7/2012,summer,2012,7,12,no,clear,53.1,31,24,Saturday,no,registered,218
13161,7/7/2012,summer,2012,7,13,no,misty,53.1,31,17,Saturday,no,casual,116
13161,7/7/2012,summer,2012,7,13,no,misty,53.1,31,17,Saturday,no,registered,244
13162,7/7/2012,summer,2012,7,14,no,misty,53.1,30,9,Saturday,no,casual,105
13162,7/7/2012,summer,2012,7,14,no,misty,53.1,30,9,Saturday,no,registered,203
13163,7/7/2012,summer,2012,7,15,no,clear,53.1,26,0,Saturday,no,casual,113
13163,7/7/2012,summer,2012,7,15,no,clear,53.1,26,0,Saturday,no,registered,193
13164,7/7/2012,summer,2012,7,16,no,clear,55,19,11,Saturday,no,casual,102
13164,7/7/2012,summer,2012,7,16,no,clear,55,19,11,Saturday,no,registered,192
13165,7/7/2012,summer,2012,7,17,no,clear,53.1,26,9,Saturday,no,casual,103
13165,7/7/2012,summer,2012,7,17,no,clear,53.1,26,9,Saturday,no,registered,176
13166,7/7/2012,summer,2012,7,18,no,clear,52.2,29,6,Saturday,no,casual,83
13166,7/7/2012,summer,2012,7,18,no,clear,52.2,29,6,Saturday,no,registered,194
13167,7/7/2012,summer,2012,7,19,no,clear,51.2,33,9,Saturday,no,casual,68
13167,7/7/2012,summer,2012,7,19,no,clear,51.2,33,9,Saturday,no,registered,219
13168,7/7/2012,summer,2012,7,20,no,clear,50.3,37,11,Saturday,no,casual,79
13168,7/7/2012,summer,2012,7,20,no,clear,50.3,37,11,Saturday,no,registered,197
13169,7/7/2012,summer,2012,7,21,no,clear,49.4,37,13,Saturday,no,casual,51
13169,7/7/2012,summer,2012,7,21,no,clear,49.4,37,13,Saturday,no,registered,150
13170,7/7/2012,summer,2012,7,22,no,clear,47.5,59,13,Saturday,no,casual,56
13170,7/7/2012,summer,2012,7,22,no,clear,47.5,59,13,Saturday,no,registered,164
13171,7/7/2012,summer,2012,7,23,no,clear,47.5,56,11,Saturday,no,casual,34
13171,7/7/2012,summer,2012,7,23,no,clear,47.5,56,11,Saturday,no,registered,114
13172,7/8/2012,summer,2012,7,0,no,clear,46.5,56,9,Sunday,no,casual,22
13172,7/8/2012,summer,2012,7,0,no,clear,46.5,56,9,Sunday,no,registered,125
13173,7/8/2012,summer,2012,7,1,no,clear,46.5,56,7,Sunday,no,casual,25
13173,7/8/2012,summer,2012,7,1,no,clear,46.5,56,7,Sunday,no,registered,99
13174,7/8/2012,summer,2012,7,2,no,clear,46.5,52,7,Sunday,no,casual,11
13174,7/8/2012,summer,2012,7,2,no,clear,46.5,52,7,Sunday,no,registered,59
13175,7/8/2012,summer,2012,7,3,no,clear,45.6,59,7,Sunday,no,casual,1
13175,7/8/2012,summer,2012,7,3,no,clear,45.6,59,7,Sunday,no,registered,34
13176,7/8/2012,summer,2012,7,4,no,clear,44.7,66,7,Sunday,no,casual,2
13176,7/8/2012,summer,2012,7,4,no,clear,44.7,66,7,Sunday,no,registered,11
13177,7/8/2012,summer,2012,7,5,no,clear,44.7,62,0,Sunday,no,casual,1
13177,7/8/2012,summer,2012,7,5,no,clear,44.7,62,0,Sunday,no,registered,5
13178,7/8/2012,summer,2012,7,6,no,clear,44.7,70,9,Sunday,no,casual,5
13178,7/8/2012,summer,2012,7,6,no,clear,44.7,70,9,Sunday,no,registered,16
13179,7/8/2012,summer,2012,7,7,no,clear,45.6,66,0,Sunday,no,casual,19
13179,7/8/2012,summer,2012,7,7,no,clear,45.6,66,0,Sunday,no,registered,33
13180,7/8/2012,summer,2012,7,8,no,clear,47.5,53,9,Sunday,no,casual,35
13180,7/8/2012,summer,2012,7,8,no,clear,47.5,53,9,Sunday,no,registered,95
13181,7/8/2012,summer,2012,7,9,no,clear,48.4,50,7,Sunday,no,casual,70
13181,7/8/2012,summer,2012,7,9,no,clear,48.4,50,7,Sunday,no,registered,172
13182,7/8/2012,summer,2012,7,10,no,clear,50.3,45,0,Sunday,no,casual,85
13182,7/8/2012,summer,2012,7,10,no,clear,50.3,45,0,Sunday,no,registered,234
13183,7/8/2012,summer,2012,7,11,no,clear,51.2,42,20,Sunday,no,casual,120
13183,7/8/2012,summer,2012,7,11,no,clear,51.2,42,20,Sunday,no,registered,269
13184,7/8/2012,summer,2012,7,12,no,clear,51.2,42,13,Sunday,no,casual,105
13184,7/8/2012,summer,2012,7,12,no,clear,51.2,42,13,Sunday,no,registered,271
13185,7/8/2012,summer,2012,7,13,no,clear,52.2,38,17,Sunday,no,casual,118
13185,7/8/2012,summer,2012,7,13,no,clear,52.2,38,17,Sunday,no,registered,219
13186,7/8/2012,summer,2012,7,14,no,clear,53.1,36,11,Sunday,no,casual,77
13186,7/8/2012,summer,2012,7,14,no,clear,53.1,36,11,Sunday,no,registered,235
13187,7/8/2012,summer,2012,7,15,no,light rain,51.2,42,19,Sunday,no,casual,80
13187,7/8/2012,summer,2012,7,15,no,light rain,51.2,42,19,Sunday,no,registered,218
13188,7/8/2012,summer,2012,7,16,no,misty,45.6,66,15,Sunday,no,casual,65
13188,7/8/2012,summer,2012,7,16,no,misty,45.6,66,15,Sunday,no,registered,226
13189,7/8/2012,summer,2012,7,17,no,clear,44.7,59,0,Sunday,no,casual,68
13189,7/8/2012,summer,2012,7,17,no,clear,44.7,59,0,Sunday,no,registered,202
13190,7/8/2012,summer,2012,7,18,no,clear,44.7,62,7,Sunday,no,casual,54
13190,7/8/2012,summer,2012,7,18,no,clear,44.7,62,7,Sunday,no,registered,199
13191,7/8/2012,summer,2012,7,19,no,clear,44.7,62,11,Sunday,no,casual,66
13191,7/8/2012,summer,2012,7,19,no,clear,44.7,62,11,Sunday,no,registered,184
13192,7/8/2012,summer,2012,7,20,no,clear,43.7,70,6,Sunday,no,casual,79
13192,7/8/2012,summer,2012,7,20,no,clear,43.7,70,6,Sunday,no,registered,206
13193,7/8/2012,summer,2012,7,21,no,clear,43.7,70,9,Sunday,no,casual,58
13193,7/8/2012,summer,2012,7,21,no,clear,43.7,70,9,Sunday,no,registered,149
13194,7/8/2012,summer,2012,7,22,no,light rain,42.8,70,6,Sunday,no,casual,12
13194,7/8/2012,summer,2012,7,22,no,light rain,42.8,70,6,Sunday,no,registered,110
13195,7/8/2012,summer,2012,7,23,no,light rain,40,83,6,Sunday,no,casual,25
13195,7/8/2012,summer,2012,7,23,no,light rain,40,83,6,Sunday,no,registered,98
13196,7/9/2012,summer,2012,7,0,no,misty,40,89,6,Monday,yes,casual,6
13196,7/9/2012,summer,2012,7,0,no,misty,40,89,6,Monday,yes,registered,33
13197,7/9/2012,summer,2012,7,1,no,light rain,40.9,89,7,Monday,yes,casual,5
13197,7/9/2012,summer,2012,7,1,no,light rain,40.9,89,7,Monday,yes,registered,13
13198,7/9/2012,summer,2012,7,2,no,light rain,40.9,89,13,Monday,yes,casual,1
13198,7/9/2012,summer,2012,7,2,no,light rain,40.9,89,13,Monday,yes,registered,4
13199,7/9/2012,summer,2012,7,3,no,light rain,40.9,89,13,Monday,yes,casual,0
13199,7/9/2012,summer,2012,7,3,no,light rain,40.9,89,13,Monday,yes,registered,5
13200,7/9/2012,summer,2012,7,4,no,light rain,39,89,26,Monday,yes,casual,1
13200,7/9/2012,summer,2012,7,4,no,light rain,39,89,26,Monday,yes,registered,1
13201,7/9/2012,summer,2012,7,5,no,misty,39,83,15,Monday,yes,casual,1
13201,7/9/2012,summer,2012,7,5,no,misty,39,83,15,Monday,yes,registered,27
13202,7/9/2012,summer,2012,7,6,no,light rain,38.1,89,17,Monday,yes,casual,6
13202,7/9/2012,summer,2012,7,6,no,light rain,38.1,89,17,Monday,yes,registered,86
13203,7/9/2012,summer,2012,7,7,no,light rain,39,83,15,Monday,yes,casual,7
13203,7/9/2012,summer,2012,7,7,no,light rain,39,83,15,Monday,yes,registered,223
13204,7/9/2012,summer,2012,7,8,no,misty,39,83,11,Monday,yes,casual,26
13204,7/9/2012,summer,2012,7,8,no,misty,39,83,11,Monday,yes,registered,429
13205,7/9/2012,summer,2012,7,9,no,misty,39,83,11,Monday,yes,casual,38
13205,7/9/2012,summer,2012,7,9,no,misty,39,83,11,Monday,yes,registered,325
13206,7/9/2012,summer,2012,7,10,no,misty,39,83,13,Monday,yes,casual,58
13206,7/9/2012,summer,2012,7,10,no,misty,39,83,13,Monday,yes,registered,117
13207,7/9/2012,summer,2012,7,11,no,misty,41.8,62,9,Monday,yes,casual,72
13207,7/9/2012,summer,2012,7,11,no,misty,41.8,62,9,Monday,yes,registered,144
13208,7/9/2012,summer,2012,7,12,no,misty,42.8,58,9,Monday,yes,casual,61
13208,7/9/2012,summer,2012,7,12,no,misty,42.8,58,9,Monday,yes,registered,205
13209,7/9/2012,summer,2012,7,13,no,misty,43.7,55,17,Monday,yes,casual,67
13209,7/9/2012,summer,2012,7,13,no,misty,43.7,55,17,Monday,yes,registered,188
13210,7/9/2012,summer,2012,7,14,no,misty,42.8,55,17,Monday,yes,casual,58
13210,7/9/2012,summer,2012,7,14,no,misty,42.8,55,17,Monday,yes,registered,184
13211,7/9/2012,summer,2012,7,15,no,misty,43.7,45,15,Monday,yes,casual,66
13211,7/9/2012,summer,2012,7,15,no,misty,43.7,45,15,Monday,yes,registered,214
13212,7/9/2012,summer,2012,7,16,no,clear,44.7,40,19,Monday,yes,casual,88
13212,7/9/2012,summer,2012,7,16,no,clear,44.7,40,19,Monday,yes,registered,325
13213,7/9/2012,summer,2012,7,17,no,clear,44.7,40,11,Monday,yes,casual,108
13213,7/9/2012,summer,2012,7,17,no,clear,44.7,40,11,Monday,yes,registered,741
13214,7/9/2012,summer,2012,7,18,no,clear,43.7,48,9,Monday,yes,casual,82
